Round,Round name,Round description,Song,Artist,Album,Song votes,Song voters,Song rank,Song person submitted,Song person submitted comment,person who voted,person who voted - vote,person who voted - comment
4,single word title,as simple as it gets,Complicated,Avril Lavigne,Let G,23,12,9th,N2N0,,Sjr,1,
4,single word title,as simple as it gets,Complicated,Avril Lavigne,Let G,23,12,9th,N2N0,,Duncan Moreland,1,
4,single word title,as simple as it gets,Complicated,Avril Lavigne,Let G,23,12,9th,N2N0,,ThenerB,1,
4,single word title,as simple as it gets,Complicated,Avril Lavigne,Let G,23,12,9th,N2N0,,Matthew J. Hobbs,1,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,HippyHippyShake,5,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,rena :),4,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,Marina,4,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,N2N0,2,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,Dina B,2,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,JustRimmey,2,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,Terry L.,2,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,ThenerB,1,
4,single word title,as simple as it gets,Nonsense,Sabrina Carpenter,emails i can't send,23,9,10th,JJdaPanda,,Matthew J. Hobbs,1,
4,single word title,as simple as it gets,Xanadu,Olivia Newton-John,Xanadu,12,7,11th,Matthew J. Hobbs,,Mooly,3,
4,single word title,as simple as it gets,Xanadu,Olivia Newton-John,Xanadu,12,7,11th,Matthew J. Hobbs,,N2N0,2,
4,single word title,as simple as it gets,Xanadu,Olivia Newton-John,Xanadu,12,7,11th,Matthew J. Hobbs,,Terry L.,2,
4,single word title,as simple as it gets,Xanadu,Olivia Newton-John,Xanadu,12,7,11th,Matthew J. Hobbs,,EJ Gunter,2,
4,single word title,as simple as it gets,Xanadu,Olivia Newton-John,Xanadu,12,7,11th,Matthew J. Hobbs,,JJdaPanda,1,
4,single word title,as simple as it gets,Xanadu,Olivia Newton-John,Xanadu,12,7,11th,Matthew J. Hobbs,,Heavy Metal Zebra,1,
4,single word title,as simple as it gets,Xanadu,Olivia Newton-John,Xanadu,12,7,11th,Matthew J. Hobbs,,ThenerB,1,Nice
4,single word title,as simple as it gets,Creature,LANDMVRKS,The Darkest Place I've Ever Bee,10,7,12th,Heavy Metal Zebra,,Marina,3,
4,single word title,as simple as it gets,Creature,LANDMVRKS,The Darkest Place I've Ever Bee,10,7,12th,Heavy Metal Zebra,,JustRimmey,2,
4,single word title,as simple as it gets,Creature,LANDMVRKS,The Darkest Place I've Ever Bee,10,7,12th,Heavy Metal Zebra,,JJdaPanda,1,
4,single word title,as simple as it gets,Creature,LANDMVRKS,The Darkest Place I've Ever Bee,10,7,12th,Heavy Metal Zebra,,Sjr,1,
4,single word title,as simple as it gets,Creature,LANDMVRKS,The Darkest Place I've Ever Bee,10,7,12th,Heavy Metal Zebra,,Duncan Moreland,1,
4,single word title,as simple as it gets,Creature,LANDMVRKS,The Darkest Place I've Ever Bee,10,7,12th,Heavy Metal Zebra,,ThenerB,1,
4,single word title,as simple as it gets,Creature,LANDMVRKS,The Darkest Place I've Ever Bee,10,7,12th,Heavy Metal Zebra,,Terry L.,1,
4,single word title,as simple as it gets,Blue (feat. Captain Rock),Swervy,Undercover Angel,10,7,12th,Marina,,Heavy Metal Zebra,3,
4,single word title,as simple as it gets,Blue (feat. Captain Rock),Swervy,Undercover Angel,10,7,12th,Marina,,JustRimmey,2,
4,single word title,as simple as it gets,Blue (feat. Captain Rock),Swervy,Undercover Angel,10,7,12th,Marina,,JJdaPanda,1,
4,single word title,as simple as it gets,Blue (feat. Captain Rock),Swervy,Undercover Angel,10,7,12th,Marina,,Sjr,1,
4,single word title,as simple as it gets,Blue (feat. Captain Rock),Swervy,Undercover Angel,10,7,12th,Marina,,Duncan Moreland,1,
4,single word title,as simple as it gets,Blue (feat. Captain Rock),Swervy,Undercover Angel,10,7,12th,Marina,,Matthew J. Hobbs,1,
4,single word title,as simple as it gets,Blue (feat. Captain Rock),Swervy,Undercover Angel,10,7,12th,Marina,,Terry L.,1,
4,single word title,as simple as it gets,uévelo,Kali Uchis,Muével,9,5,14th,Duncan Moreland,,Marina,3,
4,single word title,as simple as it gets,uévelo,Kali Uchis,Muével,9,5,14th,Duncan Moreland,,Dina B,2,
4,single word title,as simple as it gets,uévelo,Kali Uchis,Muével,9,5,14th,Duncan Moreland,,ThenerB,2,Oh I like it!
4,single word title,as simple as it gets,uévelo,Kali Uchis,Muével,9,5,14th,Duncan Moreland,,JJdaPanda,1,
4,single word title,as simple as it gets,uévelo,Kali Uchis,Muével,9,5,14th,Duncan Moreland,,HippyHippyShake,1,
4,single word title,as simple as it gets,Numb,Elderbrook,Numb,6,6,15th,ThenerB,This track has a hold on me like few others ,JJdaPanda,1,
4,single word title,as simple as it gets,Numb,Elderbrook,Numb,6,6,15th,ThenerB,This track has a hold on me like few others ,Sjr,1,
4,single word title,as simple as it gets,Numb,Elderbrook,Numb,6,6,15th,ThenerB,This track has a hold on me like few others ,Duncan Moreland,1,
4,single word title,as simple as it gets,Numb,Elderbrook,Numb,6,6,15th,ThenerB,This track has a hold on me like few others ,JustRimmey,1,
4,single word title,as simple as it gets,Numb,Elderbrook,Numb,6,6,15th,ThenerB,This track has a hold on me like few others ,Mooly,1,
4,single word title,as simple as it gets,Numb,Elderbrook,Numb,6,6,15th,ThenerB,This track has a hold on me like few others ,EJ Gunter,1,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,rena :),6,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,EJ Gunter,5,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,N2N0,4,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,Mooly,3,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,Terry L.,3,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,HippyHippyShake,2,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,Sjr,2,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,Dina B,2,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,Matthew J. Hobbs,2,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,JJdaPanda,1,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,Heavy Metal Zebra,1,
4,single word title,as simple as it gets,Landslide,Fleetwood Mac,Fleetwood Mac,32 0,12,16th,[Left the league],Did not vote,Duncan Moreland,1,
4,single word title,as simple as it gets,Hypnotized (feat. Ellie Goulding),Anyma,The End Of Gene,9 0,8,17th,Tatami,Did not vote,JustRimmey,2,
4,single word title,as simple as it gets,Hypnotized (feat. Ellie Goulding),Anyma,The End Of Gene,9 0,8,17th,Tatami,Did not vote,JJdaPanda,1,
4,single word title,as simple as it gets,Hypnotized (feat. Ellie Goulding),Anyma,The End Of Gene,9 0,8,17th,Tatami,Did not vote,Heavy Metal Zebra,1,
4,single word title,as simple as it gets,Hypnotized (feat. Ellie Goulding),Anyma,The End Of Gene,9 0,8,17th,Tatami,Did not vote,HippyHippyShake,1,
4,single word title,as simple as it gets,Hypnotized (feat. Ellie Goulding),Anyma,The End Of Gene,9 0,8,17th,Tatami,Did not vote,Sjr,1,
4,single word title,as simple as it gets,Hypnotized (feat. Ellie Goulding),Anyma,The End Of Gene,9 0,8,17th,Tatami,Did not vote,ThenerB,1,👍
4,single word title,as simple as it gets,Hypnotized (feat. Ellie Goulding),Anyma,The End Of Gene,9 0,8,17th,Tatami,Did not vote,Matthew J. Hobbs,1,
4,single word title,as simple as it gets,Hypnotized (feat. Ellie Goulding),Anyma,The End Of Gene,9 0,8,17th,Tatami,Did not vote,Mooly,1,
4,single word title,as simple as it gets,PAIN,King Princess,PAIN,12 0,7,18th,JacAttac,Did not vote,Sjr,2,
4,single word title,as simple as it gets,PAIN,King Princess,PAIN,12 0,7,18th,JacAttac,Did not vote,Duncan Moreland,2,
4,single word title,as simple as it gets,PAIN,King Princess,PAIN,12 0,7,18th,JacAttac,Did not vote,Dina B,2,
4,single word title,as simple as it gets,PAIN,King Princess,PAIN,12 0,7,18th,JacAttac,Did not vote,ThenerB,2,Cool
4,single word title,as simple as it gets,PAIN,King Princess,PAIN,12 0,7,18th,JacAttac,Did not vote,Marina,2,
4,single word title,as simple as it gets,PAIN,King Princess,PAIN,12 0,7,18th,JacAttac,Did not vote,JJdaPanda,1,
4,single word title,as simple as it gets,PAIN,King Princess,PAIN,12 0,7,18th,JacAttac,Did not vote,HippyHippyShake,,"1""___https://app.musicleague.com/l/fe4049a5bec34a9892e2fd5135a35ad3/137c9e8975fa4a3197f47a322f3df86d/,""OPEN"
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,JJdaPanda,10,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,Tatami,4,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,Heavy Metal Zebra,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,Terry L.,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,Sjr,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,Mooly,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,Matthew J. Hobbs,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,JustRimmey,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,rena :),2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,EJ Gunter,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,Marina,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,HippyHippyShake,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,Duncan Moreland,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,37,14,1st,N2N0,,ThenerB,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,Mooly,6,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,EJ Gunter,5,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,Marina,5,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,HippyHippyShake,4,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,ThenerB,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,JustRimmey,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,Dina B,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,Matthew J. Hobbs,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,Sjr,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Complete Editi,32,10,2nd,Tatami,,Terry L.,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,Duncan Moreland,5,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,rena :),5,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,Terry L.,4,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,Marina,4,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,Sjr,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,Dina B,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,Mooly,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,EJ Gunter,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,ThenerB,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",One,Metallica,…And Justice for All (Remastered,30,10,3rd,Heavy Metal Zebra,,JustRimmey,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,JustRimmey,4,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,Marina,4,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,N2N0,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,ThenerB,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,Corgi,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,EJ Gunter,3,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,Heavy Metal Zebra,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,HippyHippyShake,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,Duncan Moreland,2,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,Matthew J. Hobbs,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",3005,Childish Gambino,Because the Internet,28,11,4th,Dina B,,Terry L.,1,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Editi,25,8,5th,Terry L.,,rena :),6,
3,title containing a number,"counting up, counting down, on cloud 9 or like 1,2,3 you can count on me , favorite song with any numerical value",Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Editi,25,8,5th,Terry L.,,Heavy Metal Zebra,4,
